$FLYS,1,,,,,,,,,,,
$VAR,FIRMWARE_VER,v2024.06.09.starter_pistol,,,,,,,,,,
$VAR,DEVICE_ID,0017003b3253501720373657,,,,,,,,,,
$VAR,SESSION_ID,724fd609f62a5cb068670fc0,,,,,,,,,,
$COL,GNSS,time,lat,lon,hMSL,velN,velE,velD,hAcc,vAcc,sAcc,numSV
$GNSS,2025-06-25T17:24:16.700Z,40.6552537,-115.4190471,2271.373,0.117,0.05,-0.076,0.511,1.172,0.335,16,
$GNSS,2025-06-25T17:24:16.750Z,40.6552538,-115.4190469,2271.375,0.092,0.2,-0.102,0.512,1.172,0.336,16,
$GNSS,2025-06-25T17:24:16.800Z,40.6552538,-115.4190469,2271.356,0.008,0.041,-0.039,0.512,1.172,0.347,16,
$GNSS,2025-06-25T17:24:16.850Z,40.6552537,-115.4190469,2271.355,-0.062,-0.027,-0.016,0.512,1.172,0.224,16,
$GNSS,2025-06-25T17:24:16.900Z,40.6552537,-115.419047,2271.356,0.047,-0.096,0.065,0.513,1.173,0.237,16,
$GNSS,2025-06-25T17:24:16.950Z,40.6552537,-115.419047,2271.381,-0.006,0.004,-0.032,0.513,1.173,0.271,16,
$GNSS,2025-06-25T17:24:17.000Z,40.6552537,-115.4190471,2271.383,-0.038,-0.052,-0.037,0.513,1.173,0.213,16,
$GNSS,2025-06-25T17:24:17.050Z,40.6552537,-115.4190471,2271.37,-0.005,-0.033,-0.012,0.513,1.173,0.199,16,
$GNSS,2025-06-25T17:24:17.100Z,40.6552537,-115.419047,2271.367,0.076,0.061,-0.02,0.513,1.173,0.266,16,
$GNSS,2025-06-25T17:24:17.150Z,40.6552538,-115.4190469,2271.356,0.04,0.033,-0.051,0.514,1.173,0.305,16,
$GNSS,2025-06-25T17:24:17.200Z,40.6552537,-115.4190469,2271.352,-0.058,0.036,-0.039,0.514,1.173,0.198,16,
$GNSS,2025-06-25T17:24:17.250Z,40.6552537,-115.4190469,2271.369,-0.066,0.055,-0.067,0.514,1.173,0.217,16,
$GNSS,2025-06-25T17:24:17.300Z,40.6552537,-115.4190469,2271.366,0.047,0.06,-0.015,0.514,1.173,0.231,16,
$GNSS,2025-06-25T17:24:17.350Z,40.6552537,-115.4190468,2271.358,0.055,0.039,0.056,0.514,1.173,0.214,16,
$GNSS,2025-06-25T17:24:17.400Z,40.6552537,-115.4190469,2271.364,0.006,-0.048,0.018,0.514,1.174,0.216,16,
$GNSS,2025-06-25T17:24:17.450Z,40.6552537,-115.4190469,2271.356,-0.061,-0.092,0.087,0.514,1.174,0.262,16,
$GNSS,2025-06-25T17:24:17.500Z,40.6552537,-115.4190469,2271.373,0.008,0.049,-0.072,0.514,1.174,0.269,16,
$GNSS,2025-06-25T17:24:17.550Z,40.6552537,-115.4190469,2271.378,0.066,0.036,0.011,0.514,1.174,0.209,16,
$GNSS,2025-06-25T17:24:17.600Z,40.6552537,-115.4190469,2271.377,0.009,-0.018,0.072,0.515,1.174,0.267,16,
$GNSS,2025-06-25T17:24:17.650Z,40.6552537,-115.4190469,2271.371,-0.037,-0.045,0.117,0.515,1.174,0.276,16,
$GNSS,2025-06-25T17:24:17.700Z,40.6552536,-115.4190469,2271.373,-0.039,-0.021,0.062,0.515,1.174,0.271,16,
$GNSS,2025-06-25T17:24:17.750Z,40.6552537,-115.4190469,2271.379,0.083,0.032,-0.034,0.515,1.174,0.236,16,
$GNSS,2025-06-25T17:24:17.800Z,40.6552537,-115.4190469,2271.384,0.014,0.062,-0.098,0.515,1.174,0.27,16,
$GNSS,2025-06-25T17:24:17.850Z,40.6552537,-115.4190468,2271.369,-0.028,0.077,0.001,0.515,1.175,0.181,16,
$GNSS,2025-06-25T17:24:17.900Z,40.6552537,-115.4190468,2271.364,0.076,0.027,-0.014,0.515,1.175,0.22,16,
$GNSS,2025-06-25T17:24:17.950Z,40.6552537,-115.4190468,2271.374,0.001,-0.038,0.052,0.515,1.175,0.263,16,
$GNSS,2025-06-25T17:24:18.000Z,40.6552537,-115.4190469,2271.376,-0.035,-0.058,0.07,0.515,1.175,0.268,16,
$GNSS,2025-06-25T17:24:18.050Z,40.6552537,-115.4190469,2271.378,0.02,-0.009,-0.003,0.515,1.175,0.179,16,
$GNSS,2025-06-25T17:24:18.100Z,40.6552536,-115.4190469,2271.379,-0.044,-0.007,0.066,0.516,1.175,0.261,16,
$GNSS,2025-06-25T17:24:18.150Z,40.6552536,-115.4190469,2271.388,0.003,0.036,-0.048,0.516,1.175,0.265,16,
$GNSS,2025-06-25T17:24:18.200Z,40.6552536,-115.4190469,2271.392,0.034,-0.097,-0.045,0.516,1.175,0.183,16,
$GNSS,2025-06-25T17:24:18.250Z,40.6552536,-115.419047,2271.393,-0.056,-0.108,-0.057,0.516,1.176,0.204,16,
$GNSS,2025-06-25T17:24:18.300Z,40.6552536,-115.419047,2271.416,-0.045,0.076,-0.029,0.516,1.176,0.196,16,
$GNSS,2025-06-25T17:24:18.350Z,40.6552536,-115.419047,2271.403,0.074,-0.019,0.012,0.516,1.176,0.184,16,
$GNSS,2025-06-25T17:24:18.400Z,40.6552536,-115.4190469,2271.415,-0.023,0.079,-0.062,0.516,1.176,0.235,16,
$GNSS,2025-06-25T17:24:18.450Z,40.6552536,-115.4190469,2271.409,0.064,0.012,-0.015,0.516,1.176,0.219,16,
$GNSS,2025-06-25T17:24:18.500Z,40.6552536,-115.4190469,2271.412,-0.035,-0.001,0.045,0.516,1.176,0.257,16,
$GNSS,2025-06-25T17:24:18.550Z,40.6552536,-115.4190469,2271.408,0.045,0.035,0.051,0.517,1.176,0.217,16,
$GNSS,2025-06-25T17:24:18.600Z,40.6552535,-115.4190469,2271.417,-0.025,-0.009,0.016,0.517,1.176,0.247,16,
$GNSS,2025-06-25T17:24:18.650Z,40.6552535,-115.4190469,2271.4,0.002,-0.067,0.068,0.517,1.177,0.257,16,
$GNSS,2025-06-25T17:24:18.700Z,40.6552535,-115.4190469,2271.411,-0.023,0.111,-0.032,0.517,1.177,0.208,16,
$GNSS,2025-06-25T17:24:18.750Z,40.6552536,-115.4190468,2271.409,0.158,0.061,0.088,0.517,1.177,0.208,16,
$GNSS,2025-06-25T17:24:18.800Z,40.6552535,-115.4190468,2271.416,-0.034,0.112,0.06,0.517,1.177,0.187,16,
$GNSS,2025-06-25T17:24:18.850Z,40.6552535,-115.4190468,2271.418,0.02,-0.035,0.057,0.517,1.177,0.253,16,
$GNSS,2025-06-25T17:24:18.900Z,40.6552535,-115.4190468,2271.423,-0.012,-0.021,0.011,0.517,1.177,0.248,16,
$GNSS,2025-06-25T17:24:18.950Z,40.6552535,-115.4190468,2271.418,0.025,-0.015,0.05,0.517,1.177,0.247,16,
$GNSS,2025-06-25T17:24:19.000Z,40.6552535,-115.4190468,2271.411,-0.007,0.085,0.01,0.518,1.178,0.19,16,
$GNSS,2025-06-25T17:24:19.050Z,40.6552534,-115.4190468,2271.422,-0.077,0.049,0.024,0.518,1.178,0.18,16,
$GNSS,2025-06-25T17:24:19.100Z,40.6552534,-115.4190469,2271.423,-0.09,-0.083,0.217,0.518,1.178,0.277,16,
$GNSS,2025-06-25T17:24:19.150Z,40.6552533,-115.419047,2271.413,0.009,-0.133,0.248,0.518,1.178,0.271,16,
$GNSS,2025-06-25T17:24:19.200Z,40.6552534,-115.419047,2271.408,0.143,-0.026,0.156,0.518,1.178,0.225,16,
$GNSS,2025-06-25T17:24:19.250Z,40.6552534,-115.419047,2271.43,-0.008,0.041,-0.017,0.518,1.178,0.22,16,
$GNSS,2025-06-25T17:24:19.300Z,40.6552534,-115.419047,2271.428,-0.019,-0.021,-0.063,0.518,1.179,0.243,16,
$GNSS,2025-06-25T17:24:19.350Z,40.6552533,-115.4190469,2271.426,-0.052,0.064,-0.078,0.518,1.179,0.233,16,
$GNSS,2025-06-25T17:24:19.400Z,40.6552533,-115.4190468,2271.428,0.027,0.177,-0.04,0.519,1.179,0.224,16,
$GNSS,2025-06-25T17:24:19.450Z,40.6552533,-115.4190468,2271.424,0.037,0.048,0.088,0.519,1.179,0.232,16,
$GNSS,2025-06-25T17:24:19.500Z,40.6552533,-115.4190469,2271.421,0.04,-0.071,0.115,0.519,1.179,0.254,16,
$GNSS,2025-06-25T17:24:19.550Z,40.6552533,-115.4190469,2271.42,-0.078,-0.041,0.066,0.519,1.18,0.258,16,
$GNSS,2025-06-25T17:24:19.600Z,40.6552532,-115.419047,2271.424,-0.042,-0.164,0.067,0.519,1.18,0.239,16,
$GNSS,2025-06-25T17:24:19.650Z,40.6552533,-115.4190469,2271.451,0.039,0.105,-0.082,0.519,1.18,0.26,16,
$GNSS,2025-06-25T17:24:19.700Z,40.6552533,-115.4190469,2271.428,0.026,0.061,-0.001,0.519,1.18,0.217,16,
$GNSS,2025-06-25T17:24:19.750Z,40.6552533,-115.4190469,2271.425,0.1,0.007,-0.032,0.519,1.18,0.216,16,
$GNSS,2025-06-25T17:24:19.800Z,40.6552532,-115.4190469,2271.437,-0.083,-0.039,-0.072,0.519,1.181,0.217,16,
$GNSS,2025-06-25T17:24:19.850Z,40.6552532,-115.4190469,2271.438,-0.006,0.002,-0.051,0.52,1.181,0.264,16,
$GNSS,2025-06-25T17:24:19.900Z,40.6552532,-115.4190469,2271.452,0.047,0.069,-0.026,0.52,1.181,0.239,16,
$GNSS,2025-06-25T17:24:19.950Z,40.6552532,-115.4190469,2271.442,-0.045,-0.013,0.053,0.52,1.181,0.261,16,
$GNSS,2025-06-25T17:24:20.050Z,40.6552532,-115.4190469,2271.441,0.099,-0.012,0.004,0.521,1.183,0.198,16,
$GNSS,2025-06-25T17:24:20.100Z,40.6552532,-115.4190468,2271.45,0.051,0.092,-0.084,0.521,1.183,0.268,16,
$GNSS,2025-06-25T17:24:20.150Z,40.6552532,-115.4190468,2271.471,-0.045,0.129,-0.131,0.521,1.183,0.248,16,
$GNSS,2025-06-25T17:24:20.200Z,40.6552531,-115.4190468,2271.464,-0.055,-0.015,0,0.521,1.183,0.203,16,
$GNSS,2025-06-25T17:24:20.250Z,40.6552532,-115.4190468,2271.468,0.081,0.001,-0.026,0.521,1.184,0.209,16,
$GNSS,2025-06-25T17:24:20.300Z,40.6552532,-115.4190468,2271.473,0.105,0.033,-0.141,0.521,1.184,0.263,16,
$GNSS,2025-06-25T17:24:20.350Z,40.6552532,-115.4190468,2271.461,-0.039,-0.071,-0.13,0.521,1.184,0.239,16,
$GNSS,2025-06-25T17:24:20.400Z,40.6552532,-115.4190468,2271.451,-0.028,-0.016,0.02,0.521,1.184,0.25,16,
$GNSS,2025-06-25T17:24:20.450Z,40.6552531,-115.4190468,2271.451,-0.041,0.016,0.024,0.521,1.185,0.206,16,
$GNSS,2025-06-25T17:24:20.500Z,40.6552532,-115.4190468,2271.448,0.044,-0.11,0.016,0.522,1.185,0.2,16,
$GNSS,2025-06-25T17:24:20.550Z,40.6552532,-115.4190468,2271.461,0.022,0.04,-0.014,0.522,1.186,0.244,16,
$GNSS,2025-06-25T17:24:20.600Z,40.6552531,-115.4190468,2271.466,-0.013,0.053,-0.022,0.522,1.186,0.223,16,
$GNSS,2025-06-25T17:24:20.650Z,40.6552531,-115.4190468,2271.468,-0.105,-0.045,-0.056,0.522,1.186,0.212,16,
$GNSS,2025-06-25T17:24:20.700Z,40.6552531,-115.4190469,2271.46,0.031,-0.105,-0.021,0.522,1.187,0.198,16,
$GNSS,2025-06-25T17:24:20.750Z,40.6552531,-115.4190469,2271.469,0.048,0.041,-0.031,0.522,1.187,0.249,16,
$GNSS,2025-06-25T17:24:20.800Z,40.6552531,-115.4190468,2271.482,0.05,0.084,-0.056,0.522,1.187,0.256,16,
$GNSS,2025-06-25T17:24:20.850Z,40.6552531,-115.4190468,2271.471,-0.076,-0.063,-0.047,0.523,1.188,0.221,16,
$GNSS,2025-06-25T17:24:20.900Z,40.6552531,-115.4190469,2271.473,0.046,-0.068,-0.091,0.523,1.188,0.234,16,
$GNSS,2025-06-25T17:24:20.950Z,40.6552531,-115.4190469,2271.486,0.057,0.018,-0.059,0.523,1.189,0.258,16,
$GNSS,2025-06-25T17:24:21.000Z,40.655253,-115.4190468,2271.493,-0.054,0.109,-0.036,0.523,1.189,0.206,16,
$GNSS,2025-06-25T17:24:21.050Z,40.655253,-115.4190468,2271.474,-0.02,0.017,-0.003,0.523,1.19,0.178,16,
$GNSS,2025-06-25T17:24:21.100Z,40.655253,-115.4190468,2271.472,-0.011,-0.08,-0.004,0.523,1.189,0.199,16,
$GNSS,2025-06-25T17:24:21.150Z,40.655253,-115.4190469,2271.473,0.039,-0.035,0.031,0.523,1.189,0.205,16,
$GNSS,2025-06-25T17:24:21.200Z,40.6552529,-115.4190469,2271.477,-0.058,-0.02,0.003,0.523,1.19,0.206,16,
$GNSS,2025-06-25T17:24:21.250Z,40.6552529,-115.4190469,2271.478,0.025,0.026,-0.013,0.523,1.19,0.234,16,
$GNSS,2025-06-25T17:24:21.300Z,40.6552529,-115.4190468,2271.503,-0.02,0.156,-0.11,0.523,1.19,0.235,16,
$GNSS,2025-06-25T17:24:21.350Z,40.6552529,-115.4190469,2271.51,0.133,0.015,-0.048,0.523,1.189,0.214,16,
$GNSS,2025-06-25T17:24:21.400Z,40.6552529,-115.4190469,2271.48,0.026,-0.116,-0.02,0.523,1.189,0.171,16,
$GNSS,2025-06-25T17:24:21.450Z,40.6552529,-115.4190469,2271.47,-0.143,-0.099,0.011,0.523,1.189,0.212,16,
$GNSS,2025-06-25T17:24:21.500Z,40.6552528,-115.4190469,2271.491,-0.147,0.039,-0.075,0.523,1.189,0.193,16,
$GNSS,2025-06-25T17:24:21.550Z,40.6552528,-115.4190469,2271.498,0.012,0.13,-0.044,0.523,1.189,0.214,16,
$GNSS,2025-06-25T17:24:21.600Z,40.6552528,-115.4190469,2271.525,0.044,0.031,-0.081,0.522,1.189,0.269,16,
$GNSS,2025-06-25T17:24:21.650Z,40.6552528,-115.4190469,2271.512,0.026,-0.038,-0.033,0.522,1.189,0.195,16,
$GNSS,2025-06-25T17:24:21.700Z,40.6552528,-115.4190469,2271.52,-0.05,-0.004,-0.081,0.522,1.189,0.237,16,
$GNSS,2025-06-25T17:24:21.750Z,40.6552528,-115.4190469,2271.482,0.016,-0.015,0.032,0.522,1.189,0.256,16,
$GNSS,2025-06-25T17:24:21.800Z,40.6552528,-115.419047,2271.491,0.021,-0.144,0.011,0.522,1.189,0.196,16,
$GNSS,2025-06-25T17:24:21.850Z,40.6552528,-115.419047,2271.504,-0.009,0.086,-0.033,0.522,1.189,0.233,16,
$GNSS,2025-06-25T17:24:21.900Z,40.6552527,-115.419047,2271.512,-0.067,0.105,-0.011,0.522,1.189,0.179,16,
$GNSS,2025-06-25T17:24:21.950Z,40.6552527,-115.419047,2271.502,-0.085,0.017,0.008,0.522,1.189,0.189,16,
$GNSS,2025-06-25T17:24:22.000Z,40.6552527,-115.419047,2271.508,0.033,-0.007,-0.08,0.522,1.189,0.264,16,
$GNSS,2025-06-25T17:24:22.050Z,40.6552527,-115.419047,2271.52,-0.016,-0.04,-0.163,0.522,1.189,0.256,16,
$GNSS,2025-06-25T17:24:22.100Z,40.6552527,-115.4190471,2271.521,0.001,-0.065,-0.075,0.522,1.189,0.212,16,
$GNSS,2025-06-25T17:24:22.150Z,40.6552527,-115.4190472,2271.514,0.032,-0.035,0.025,0.522,1.189,0.209,16,
$GNSS,2025-06-25T17:24:22.200Z,40.6552526,-115.4190472,2271.525,-0.052,-0.083,0.041,0.522,1.189,0.229,16,
$GNSS,2025-06-25T17:24:22.250Z,40.6552526,-115.4190473,2271.518,-0.03,-0.094,0.065,0.522,1.189,0.241,16,
$GNSS,2025-06-25T17:24:22.300Z,40.6552526,-115.4190473,2271.515,-0.01,-0.016,-0.076,0.521,1.189,0.255,16,
$GNSS,2025-06-25T17:24:22.350Z,40.6552527,-115.4190473,2271.535,0.019,0.023,-0.211,0.521,1.19,0.274,16,
$GNSS,2025-06-25T17:24:22.400Z,40.6552526,-115.4190474,2271.538,-0.105,-0.052,-0.071,0.521,1.19,0.205,16,
$GNSS,2025-06-25T17:24:22.450Z,40.6552526,-115.4190474,2271.523,-0.043,-0.027,-0.011,0.521,1.19,0.199,16,
$GNSS,2025-06-25T17:24:22.500Z,40.6552526,-115.4190474,2271.515,0.045,0.022,-0.025,0.521,1.19,0.238,16,
$GNSS,2025-06-25T17:24:22.550Z,40.6552526,-115.4190473,2271.515,0.027,0.102,-0.071,0.521,1.19,0.241,16,
$GNSS,2025-06-25T17:24:22.600Z,40.6552526,-115.4190473,2271.519,0.071,0.043,-0.097,0.521,1.19,0.264,16,
$GNSS,2025-06-25T17:24:22.650Z,40.6552526,-115.4190473,2271.519,-0.059,0.048,-0.053,0.521,1.191,0.219,16,
$GNSS,2025-06-25T17:24:22.700Z,40.6552526,-115.4190473,2271.515,-0.031,-0.021,-0.058,0.521,1.191,0.232,16,
$GNSS,2025-06-25T17:24:22.750Z,40.6552526,-115.4190474,2271.517,0.015,-0.018,-0.032,0.521,1.191,0.239,16,
$GNSS,2025-06-25T17:24:22.800Z,40.6552526,-115.4190474,2271.521,0.003,-0.042,0.03,0.521,1.191,0.255,16,
$GNSS,2025-06-25T17:24:22.850Z,40.6552526,-115.4190474,2271.531,0.026,-0.04,-0.023,0.521,1.191,0.178,16,
$GNSS,2025-06-25T17:24:22.900Z,40.6552526,-115.4190474,2271.533,-0.043,0.075,-0.095,0.521,1.191,0.253,16,
$GNSS,2025-06-25T17:24:22.950Z,40.6552526,-115.4190474,2271.54,0.028,-0.067,-0.044,0.521,1.191,0.181,16,
$GNSS,2025-06-25T17:24:23.000Z,40.6552526,-115.4190475,2271.541,0.041,-0.038,0.067,0.521,1.191,0.244,16,
$GNSS,2025-06-25T17:24:23.050Z,40.6552526,-115.4190475,2271.523,-0.067,-0.072,0.061,0.521,1.192,0.281,16,
$GNSS,2025-06-25T17:24:23.100Z,40.6552526,-115.4190476,2271.528,-0.084,-0.139,-0.002,0.521,1.192,0.219,16,
$GNSS,2025-06-25T17:24:23.150Z,40.6552526,-115.4190475,2271.555,0.119,0.116,-0.135,0.521,1.192,0.291,16,
$GNSS,2025-06-25T17:24:23.200Z,40.6552526,-115.4190475,2271.533,0,0.038,-0.06,0.521,1.192,0.288,16,
$GNSS,2025-06-25T17:24:23.250Z,40.6552527,-115.4190475,2271.552,0.059,0.01,-0.096,0.521,1.192,0.293,16,
$GNSS,2025-06-25T17:24:23.300Z,40.6552527,-115.4190475,2271.548,-0.005,0.088,-0.102,0.521,1.193,0.28,16,
$GNSS,2025-06-25T17:24:23.350Z,40.6552526,-115.4190474,2271.532,-0.121,0.078,-0.088,0.521,1.193,0.213,16,
$GNSS,2025-06-25T17:24:23.400Z,40.6552526,-115.4190475,2271.553,-0.139,-0.007,-0.073,0.521,1.193,0.211,16,
$GNSS,2025-06-25T17:24:23.450Z,40.6552526,-115.4190473,2271.55,0.103,0.176,-0.01,0.521,1.193,0.242,16,
$GNSS,2025-06-25T17:24:23.500Z,40.6552526,-115.4190473,2271.554,-0.006,0.1,-0.011,0.521,1.194,0.224,16,
$GNSS,2025-06-25T17:24:23.550Z,40.6552527,-115.4190474,2271.554,0.082,-0.036,-0.043,0.522,1.194,0.208,16,
$GNSS,2025-06-25T17:24:23.600Z,40.6552527,-115.4190474,2271.557,0.012,-0.081,-0.073,0.522,1.195,0.231,16,
$GNSS,2025-06-25T17:24:23.650Z,40.6552526,-115.4190474,2271.555,-0.123,-0.021,-0.019,0.522,1.195,0.203,16,
$GNSS,2025-06-25T17:24:23.700Z,40.6552526,-115.4190474,2271.548,-0.027,0.013,0.023,0.522,1.196,0.229,16,
$GNSS,2025-06-25T17:24:23.750Z,40.6552526,-115.4190475,2271.537,0.04,-0.043,0.108,0.522,1.197,0.265,16,
$GNSS,2025-06-25T17:24:23.800Z,40.6552526,-115.4190476,2271.54,-0.005,-0.107,0.105,0.523,1.197,0.268,16,
$GNSS,2025-06-25T17:24:23.850Z,40.6552526,-115.4190477,2271.543,-0.086,-0.136,0.049,0.523,1.198,0.253,16,
$GNSS,2025-06-25T17:24:23.900Z,40.6552525,-115.4190477,2271.525,-0.129,-0.07,0.019,0.523,1.199,0.231,16,
$GNSS,2025-06-25T17:24:23.950Z,40.6552524,-115.4190477,2271.532,-0.253,-0.039,0.088,0.523,1.199,0.229,16,
$GNSS,2025-06-25T17:24:24.000Z,40.6552526,-115.4190478,2271.531,0.476,-0.009,0.141,0.523,1.2,0.204,16,
$GNSS,2025-06-25T17:24:24.050Z,40.6552527,-115.4190477,2271.534,0.233,0.131,0.03,0.524,1.2,0.222,16,
$GNSS,2025-06-25T17:24:24.100Z,40.6552529,-115.4190477,2271.527,0.3,0.027,0.035,0.524,1.2,0.221,16,
$GNSS,2025-06-25T17:24:24.150Z,40.655253,-115.4190477,2271.513,0.293,-0.022,0.045,0.524,1.201,0.238,16,
$GNSS,2025-06-25T17:24:24.200Z,40.655253,-115.4190477,2271.514,0.111,0.009,0.064,0.524,1.201,0.273,16,
$GNSS,2025-06-25T17:24:24.250Z,40.655253,-115.4190476,2271.506,-0.001,0.087,0.115,0.524,1.201,0.265,16,
$GNSS,2025-06-25T17:24:24.300Z,40.655253,-115.4190477,2271.522,0.029,-0.022,0.034,0.525,1.202,0.264,16,
$GNSS,2025-06-25T17:24:24.350Z,40.655253,-115.4190477,2271.541,0.032,-0.045,-0.096,0.525,1.201,0.247,16,
$GNSS,2025-06-25T17:24:24.400Z,40.6552531,-115.4190477,2271.55,0.008,-0.088,-0.182,0.525,1.2,0.24,16,
$GNSS,2025-06-25T17:24:24.450Z,40.655253,-115.4190475,2271.544,-0.271,0.183,-0.179,0.525,1.198,0.231,16,
$GNSS,2025-06-25T17:24:24.500Z,40.6552528,-115.4190476,2271.612,-0.227,-0.077,-0.498,0.525,1.197,0.266,16,
$GNSS,2025-06-25T17:24:24.550Z,40.6552529,-115.4190475,2271.692,0.084,0.035,-0.986,0.525,1.196,0.296,16,
$GNSS,2025-06-25T17:24:24.600Z,40.6552529,-115.4190472,2271.703,-0.094,0.6,-0.649,0.525,1.196,0.3,16,
$GNSS,2025-06-25T17:24:24.650Z,40.6552527,-115.4190473,2271.75,-0.154,0.012,-0.67,0.525,1.196,0.324,16,
$GNSS,2025-06-25T17:24:24.700Z,40.6552528,-115.4190474,2271.766,0.021,-0.114,-0.549,0.525,1.195,0.343,16,
$GNSS,2025-06-25T17:24:24.750Z,40.6552532,-115.4190473,2271.834,0.759,0.238,-0.74,0.525,1.194,0.358,15,
$GNSS,2025-06-25T17:24:24.800Z,40.6552533,-115.4190474,2271.906,0.562,0.191,-0.775,0.526,1.19,0.365,16,
$GNSS,2025-06-25T17:24:24.850Z,40.6552537,-115.4190472,2271.965,0.723,0.482,-0.565,0.526,1.188,0.353,15,
$GNSS,2025-06-25T17:24:24.900Z,40.6552538,-115.4190469,2272,0.464,0.483,-0.561,0.525,1.186,0.328,15,
$GNSS,2025-06-25T17:24:24.950Z,40.6552539,-115.4190465,2271.969,0.32,0.576,-0.441,0.525,1.183,0.29,16,
$GNSS,2025-06-25T17:24:25.000Z,40.6552541,-115.419046,2272.031,0.424,0.587,-0.516,0.524,1.179,0.317,16,
$GNSS,2025-06-25T17:24:25.050Z,40.6552543,-115.4190456,2272.08,0.62,0.541,-0.594,0.523,1.176,0.309,16,
$GNSS,2025-06-25T17:24:25.100Z,40.6552546,-115.4190452,2272.124,0.875,0.573,-0.705,0.523,1.172,0.309,16,
$GNSS,2025-06-25T17:24:25.150Z,40.6552547,-115.4190447,2272.158,0.364,0.688,-0.639,0.522,1.169,0.291,16,
$GNSS,2025-06-25T17:24:25.200Z,40.6552547,-115.4190443,2272.172,0.168,0.656,-0.462,0.521,1.165,0.255,16,
$GNSS,2025-06-25T17:24:25.250Z,40.6552546,-115.4190438,2272.184,-0.169,0.598,-0.277,0.519,1.159,0.186,16,
$GNSS,2025-06-25T17:24:25.300Z,40.6552544,-115.4190436,2272.24,-0.447,0.413,-0.376,0.517,1.153,0.259,16,
$GNSS,2025-06-25T17:24:25.350Z,40.6552539,-115.4190436,2272.22,-0.781,-0.045,-0.159,0.513,1.146,0.313,16,
$GNSS,2025-06-25T17:24:25.400Z,40.6552539,-115.4190436,2272.201,-0.364,-0.117,-0.158,0.508,1.136,0.358,16,
$GNSS,2025-06-25T17:24:25.450Z,40.6552539,-115.4190436,2272.201,-0.037,-0.059,-0.253,0.504,1.126,0.289,16,
$GNSS,2025-06-25T17:24:25.500Z,40.6552539,-115.4190437,2272.207,0.041,-0.097,-0.312,0.501,1.119,0.243,16,
$GNSS,2025-06-25T17:24:25.550Z,40.6552548,-115.4190438,2272.157,1.154,-0.155,0.246,0.502,1.117,0.526,16,
$GNSS,2025-06-25T17:24:25.600Z,40.6552547,-115.4190439,2272.129,0.305,-0.121,0.204,0.502,1.116,0.484,16,
$GNSS,2025-06-25T17:24:25.650Z,40.6552553,-115.4190441,2272.072,0.82,-0.345,0.493,0.502,1.111,0.549,16,
$GNSS,2025-06-25T17:24:25.700Z,40.6552552,-115.4190444,2272.028,0.133,-0.394,0.374,0.5,1.105,0.334,16,
$GNSS,2025-06-25T17:24:25.750Z,40.6552552,-115.4190445,2271.98,-0.007,-0.308,0.194,0.498,1.099,0.241,16,
$GNSS,2025-06-25T17:24:25.800Z,40.6552552,-115.4190447,2271.971,0.03,-0.379,0.014,0.497,1.094,0.151,16,
$GNSS,2025-06-25T17:24:25.850Z,40.6552553,-115.4190448,2271.995,0.099,-0.232,0.176,0.497,1.093,0.265,16,
$GNSS,2025-06-25T17:24:25.900Z,40.6552553,-115.4190446,2271.978,-0.206,0.334,0.395,0.494,1.089,0.237,16,
$GNSS,2025-06-25T17:24:25.950Z,40.6552549,-115.4190444,2271.917,-0.633,0.271,0.512,0.491,1.084,0.247,16,
$GNSS,2025-06-25T17:24:26.000Z,40.655255,-115.4190441,2271.893,-0.006,0.154,0.244,0.488,1.08,0.25,16,
$GNSS,2025-06-25T17:24:26.050Z,40.6552552,-115.419044,2271.863,0.219,-0.11,0.091,0.485,1.075,0.284,16,
$GNSS,2025-06-25T17:24:26.100Z,40.6552552,-115.4190438,2271.844,0.119,-0.084,-0.013,0.483,1.071,0.243,16,
$GNSS,2025-06-25T17:24:26.150Z,40.6552553,-115.4190436,2271.781,-0.04,-0.145,0.018,0.48,1.066,0.183,16,
$GNSS,2025-06-25T17:24:26.200Z,40.6552553,-115.4190432,2271.706,-0.099,0.006,0.027,0.477,1.062,0.271,16,
$GNSS,2025-06-25T17:24:26.250Z,40.6552554,-115.4190429,2271.644,-0.006,-0.073,-0.084,0.475,1.059,0.243,16,
$GNSS,2025-06-25T17:24:26.300Z,40.6552555,-115.4190426,2271.583,0.117,-0.153,-0.142,0.473,1.055,0.204,16,
$GNSS,2025-06-25T17:24:26.350Z,40.6552554,-115.4190425,2271.577,-0.047,-0.032,-0.331,0.472,1.052,0.288,16,
$GNSS,2025-06-25T17:24:26.400Z,40.6552554,-115.4190425,2271.569,-0.051,-0.159,-0.183,0.471,1.05,0.265,16,
$GNSS,2025-06-25T17:24:26.450Z,40.6552554,-115.4190426,2271.576,-0.034,-0.115,-0.016,0.471,1.049,0.209,16,
$GNSS,2025-06-25T17:24:26.500Z,40.6552554,-115.4190425,2271.586,-0.018,0.14,-0.132,0.472,1.049,0.234,16,
$GNSS,2025-06-25T17:24:26.550Z,40.6552554,-115.4190424,2271.598,0.098,0.108,-0.241,0.472,1.048,0.314,16,
$GNSS,2025-06-25T17:24:26.600Z,40.6552553,-115.4190425,2271.593,-0.108,-0.122,-0.156,0.473,1.048,0.337,16,
$GNSS,2025-06-25T17:24:26.650Z,40.6552553,-115.4190424,2271.566,-0.056,0.037,0.041,0.473,1.048,0.286,16,
